"agno"|"grado"|"rbd"|"dvrbd"|"nom_rbd"|"cod_reg_rbd"|"nom_reg_rbd"|"cod_pro_rbd"|"nom_pro_rbd"|"cod_com_rbd"|"nom_com_rbd"|"cod_deprov_rbd"|"nom_deprov_rbd"|"cod_depe1"|"cod_depe2"|"cod_grupo"|"cod_rural_rbd"|"nalu_lect8b_rbd"|"nalu_mate8b_rbd"|"nalu_soc8b_rbd"|"prom_lect8b_rbd"|"prom_mate8b_rbd"|"prom_soc8b_rbd"|"dif_lect8b_rbd"|"dif_mate8b_rbd"|"dif_soc8b_rbd"|"difgru_lect8b_rbd"|"difgru_mate8b_rbd"|"difgru_soc8b_rbd"|"sigdif_lect8b_rbd"|"sigdif_mate8b_rbd"|"sigdif_soc8b_rbd"|"siggru_lect8b_rbd"|"siggru_mate8b_rbd"|"siggru_soc8b_rbd"|"marca_lect8b_rbd"|"marca_mate8b_rbd"|"marca_soc8b_rbd"|"marcadif_lect8b_rbd"|"marcadif_mate8b_rbd"|"marcadif_soc8b_rbd"|"noaplica"|"fecha_bbdd"|"codigo_bbdd"
2019|8b|270|4|COMPLEJO EDUCACIONAL TOCONAO|2|DE ANTOFAGASTA|22|EL LO|2203|SAN P|22|El Lo|2|1|3|2|31|30|32|236|254|241|13|-3|-28|-6|-9|-10|0|0|-1|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|280|1|LICEO COMERCIAL JERARDO MUNOZ CAMPOS|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|24|21|25|245|253|240|16|11|26|3|-10|-11|1|0|1|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|284|4|LICEO DE HOMBRES DE ANTOFAGASTA MARIO B|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|61|64|67|212|228|229|-3|9|-6|-30|-35|-22|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|285|2|LICEO MARTA NAREA DIAZ|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|57|57|58|209|213|211|-14|-12|-13|-33|-50|-40|-1|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|287|9|LICEO DOMINGO HERRERA RIVERA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|26|28|28|239|251|250|-9|12||-3|-12|-1|0|0||0|-1|0||||||3|0|20200807|final20200811v2
2019|8b|288|7|ESCUELA JAPON|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|93|91|96|247|255|250|-1|-5|-3|5|-8|-1|0|0|0|1|-1|0|||||||0|20200807|final20200811v2
2019|8b|289|5|ESCUELA ESPANA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|2|1|52|52|53|212|218|216|1|14|-10|-16|-27|-20|0|1|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|291|7|ESCUELA PADRE GUSTAVO LE PAIGE WALQUE|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|140|140|143|224|234|227|-8|8|-18|-18|-29|-24|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|292|5|ESCUELA REPUBLICA DE ITALIA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|58|57|58|205|223|217|-10|13|-5|-37|-40|-34|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|293|3|ESCUELA JOSE PAPIC RADNIC|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|2|1|104|108|112|212|218|217|-2|5|-5|-16|-27|-19|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|294|1|ESCUELA PROFESORA LJUBICA DOMIC WUTH|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|91|94|96|230|228|242|-10|-6|20|-12|-35|-9|0|0|1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|296|8|ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|61|62|64|237|235|233|5|4|-4|-5|-28|-18|0|0|0|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|297|6|ESCUELA ALCALDE MAXIMILIANO POBLETE|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|64|63|64|236|229|250|2|0|36|-6|-34|-1|0|0|1|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|298|4|ESCUELA DARIO SALAS DIAZ|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|58|57|61|236|230|228|21|17||-6|-33|-23|1|1||-1|-1|-1||||||3|0|20200807|final20200811v2
2019|8b|301|8|ESCUELA ROMULO J. PENA MATURANA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|2|1|44|45|45|227|238|226|12|14|13|-1|-7|-10|0|0|0|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|302|6|ESCUELA JUAN LOPEZ|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|2|1|36|36|36|223|245|217|-3|6|-35|-5|0|-19|0|0|-1|0|0|-1|||||||0|20200807|final20200811v2
2019|8b|303|4|ESCUELA REPUBLICA ARGENTINA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|36|43|43|233|228|236|-15|-7|6|-9|-35|-15|-1|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|304|2|LICEO BICENTENARIO ANDRES SABELLA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|4|1|104|110|113|263|262|257|2|-8|-7|7|-21|-9|0|0|0|1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|305|0|ESCUELA HUMBERTO GONZALEZ ECHEGOYEN|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|98|97|99|213|223|221|-35|-24|-22|-29|-40|-30|-1|-1|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|306|9|ESCUELA HUANCHACA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|34|34|34|243|234|235|7|9|-13|1|-29|-16|0|0|0|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|310|7|ESCUELA CLAUDIO MATTE PEREZ|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|2|1|45|46|47|222|228|221|10|9|-1|-6|-17|-15|0|0|0|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|312|3|ESCUELA ECUADOR|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|65|66|67|226|228|221|11|11|-25|-16|-35|-30|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|313|1|ESCUELA ARTURO PRAT|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|99|104|106|236|260|242|4|26|11|-6|-3|-9|0|1|0|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|315|8|ESCUELA HEROES DE LA CONCEPCION|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|35|35|37|239|228|229|4|0|0|-3|-35|-22|0|0|0|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|317|4|ESCUELA LAS ROCAS|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|83|86|92|206|226|218|10|17||-36|-37|-33|0|1||-1|-1|-1||||||3|0|20200807|final20200811v2
2019|8b|318|2|ESCUELA EDDA CUNEO DONNAGIO|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|4|1|16|16|16|261|292|284|-12|-4|-12|5|9|18|0|0|0|0|0|1|||||||0|20200807|final20200811v2
2019|8b|319|0|ESCUELA LA BANDERA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|2|1|76|81|82|239|241|235|-10|-9|-6|11|-4|-1|0|0|0|1|0|0|||||||0|20200807|final20200811v2
2019|8b|320|4|LICEO ARTISTICO DE ANTOFAGASTA `ARMANDO|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|59|58|61|234|227|231|17|4||-8|-36|-20|1|0||-1|-1|-1||||||3|0|20200807|final20200811v2
2019|8b|322|0|ESCUELA GENERAL MANUEL BAQUEDANO|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|55|55|56|219|224|234|-3|4|10|-23|-39|-17|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|324|7|ESCUELA FUNDACION MINERA ESCONDIDA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|2|1|34|31|34|221|215|224|8|-4||-7|-30|-12|0|0||0|-1|-1||||||3|0|20200807|final20200811v2
2019|8b|326|3|ESCUELA SANTIAGO AMENGUAL B.|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|2|1|29|24|30|243|253|233|10|25|15|15|8|-3|0|1|0|1|0|0|||||||0|20200807|final20200811v2
2019|8b|329|8|INSTITUTO CIENTÍFICO EDUCACIONAL JOSÉ M|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|4|1|36|37|37|246|264|256|12|18|17|-10|-19|-10|0|1|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|332|8|ESCUELA GABRIELA MISTRAL|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|1|1|3|1|32|33|33|238|226|236|-3|7|16|-4|-37|-15|0|0|0|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|335|2|COLEGIO MISIONERO JOSE LANCASTER|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|3|2|2|1|37|37|39|218|229|235|-16|-15|-18|-10|-16|-1|-1|-1|0|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|336|0|LICEO EXPERIMENTAL ARTISTICO-APLICACION|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|3|2|4|1|78|79|80|265|261|260|33|13|-23|9|-22|-6|1|1|-1|1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|337|9|COLEGIO SANTA TERESITA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|3|2|4|1|76|77|78|278|301|276|1|-2|-27|22|18|10|0|0|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|341|7|COLEGIO ADVENTISTA DE ANTOFAGASTA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|3|2|4|1|66|66|67|237|274|249|-24|2|-8|-19|-9|-17|-1|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|342|5|COLEGIO INGLES SAN JOSE|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|3|2|4|1|70|70|71|268|304|284|-15|-9|-18|12|21|18|-1|0|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|343|3|ESCUELA PRESBITERIANA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|3|2|3|1|66|65|66|235|243|217|-5|-1|-33|-7|-20|-34|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|344|1|COLEGIO SANTA EMILIA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|3|2|4|1|73|73|73|253|264|251|-29|-22|-23|-3|-19|-15|-1|-1|-1|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|350|6|COLEGIO LIDIA MORENO|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|3|2|4|1|63|63|65|267|287|255|31|23|-25|11|4|-11|1|1|-1|1|0|-1|||||||0|20200807|final20200811v2
2019|8b|355|7|COLEGIO BINACIONAL CHILENO AMERICANO DE|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|4|3|5|1|8|8|8|168|247|207|-92|-32|-63|-105|-61|-81|-1|-1|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|356|5|COLEGIO CORAZON DE MARIA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|3|2|4|1|71|72|73|260|278|279|-6|7|-13|4|-5|13|0|0|-1|0|0|1|||||||0|20200807|final20200811v2
2019|8b|357|3|COL. SAN LUIS|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|4|3|5|1|65|64|65|281|324|284|-8|3|-18|8|16|-4|0|0|-1|1|1|0|||||||0|20200807|final20200811v2
2019|8b|358|1|INS. SANTA MARIA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|4|3|5|1|15|15|15|277|282|273|23|20|-40|4|-26|-15|1|1|-1|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|361|1|COL. THE ANTOFAGASTA BRITISH SCHOOL|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|4|3|5|1|56|58|58|282|319|298|1|10|-5|9|11|10|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|364|6|COL. ANTOFAGASTA|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|4|3|5|1|52|53|53|280|299|277|11|-2|-14|7|-9|-11|0|0|-1|1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|365|4|COLEGIO EAGLE SCHOOL|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|3|2|4|1|49|47|49|242|267|257|-11|-9|-35|-14|-16|-9|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|366|2|HRVATSKA SKOLA S. ESTEBAN (EX-J. SKOLA)|2|DE ANTOFAGASTA|21|ANTOF|2101|ANTOF|21|Antof|4|3|5|1|53|53|54|283|318|288|-12|6|-37|10|10|0|-1|0|-1|1|1|0|||||||0|20200807|final20200811v2
2019|8b|367|0|COMPLEJO EDUCATIVO JUAN JOSE LATORRE BE|2|DE ANTOFAGASTA|21|ANTOF|2102|MEJIL|21|Antof|2|1|2|1|55|50|58|190|209|211|-13|-4|-24|-38|-36|-25|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|368|9|ESCUELA BASICA JULIA HERRERA VARAS|2|DE ANTOFAGASTA|21|ANTOF|2102|MEJIL|21|Antof|2|1|3|1|55|50|58|216|253|232|-25|14|-11|-26|-10|-19|-1|1|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|370|0|ESCUELA ESTACION BAQUEDANO|2|DE ANTOFAGASTA|21|ANTOF|2103|SIERR|21|Antof|2|1|2|1|14|14|14|236|257|243|7|34|9|8|12|7|0|1|0|0|1|0|||||||0|20200807|final20200811v2
2019|8b|371|9|ESCUELA CARACOLES|2|DE ANTOFAGASTA|21|ANTOF|2103|SIERR|21|Antof|2|1|3|2|8|8|8|257|241|245|33|12|24|15|-22|-6|1|0|0|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|372|7|LICEO POLITECNICO JOSE MIGUEL QUIROZ|2|DE ANTOFAGASTA|21|ANTOF|2104|TALTA|21|Antof|2|1|2|1|82|80|88|206|216|219|1|4||-22|-29|-17|0|0||-1|-1|-1||||||3|0|20200807|final20200811v2
2019|8b|373|5|LICEO JUAN CORTES-MONROY CORTES|2|DE ANTOFAGASTA|21|ANTOF|2104|TALTA|21|Antof|2|1|3|1|83|88|89|220|240|221|-1|8||-22|-23|-30|0|0||-1|-1|-1||||||3|0|20200807|final20200811v2
2019|8b|380|8|ESCUELA BASICA DIEGO PORTALES PALAZUELO|3|DE ATACAMA|32|CHAÑA|3201|CHAÑA|31|Copia|2|1|2|1|26|23|26|217|223|223|7|5|5|-11|-22|-13|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|381|6|ESCUELA BASICA PEDRO LUJAN|3|DE ATACAMA|32|CHAÑA|3201|CHAÑA|31|Copia|2|1|2|1|11|11|11|220|219|226|-21|-29|-45|-8|-26|-10|0|-1|-1|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|382|4|ESCUELA BASICA GASPAR CABRALES|3|DE ATACAMA|32|CHAÑA|3201|CHAÑA|31|Copia|2|1|4|1|28|27|28|248|264|267|-24|6|2|-8|-19|1|-1|0|0|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|386|7|ESCUELA ALIRO LAMAS CASTILLO|3|DE ATACAMA|32|CHAÑA|3202|DIEGO|31|Copia|2|1|2|1|51|55|56|242|237|248|3|-3|-8|14|-8|12|0|0|0|1|-1|1|||||||0|20200807|final20200811v2
2019|8b|387|5|ESC. BASICA EMPERATRIZ SEPULVEDA LANDER|3|DE ATACAMA|32|CHAÑA|3202|DIEGO|31|Copia|2|1|2|2|4|3|4|169|199|199||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|392|1|LICEO DIEGO DE ALMEIDA|3|DE ATACAMA|32|CHAÑA|3202|DIEGO|31|Copia|3|2|4|1|92|98|101|228|244|244|-9|-9|-26|-28|-39|-22|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|400|6|LICEO MERCEDES FRITIS MACKENNEY|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|3|1|135|123|139|252|273|255|0|14|-11|10|10|4|0|1|-1|1|1|0|||||||0|20200807|final20200811v2
2019|8b|401|4|ESCUELA BERNARDO O HIGGINS|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|3|1|69|68|74|211|233|228|0|0|-1|-31|-30|-23|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|403|0|ESCUELA LAURA ROBLES SILVA|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|2|1|54|54|59|205|226|220|-8|-3|-5|-23|-19|-16|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|405|7|ESCUELA LOS ESTANDARTES|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|2|1|47|49|52|204|213|212|-14|5|-29|-24|-32|-24|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|406|5|ESCUELA VICENTE SEPULVEDA ROJO|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|1|1|54|55|57|190|213|203|-17|-7|-31|-32|-21|-28|-1|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|407|3|ESCUELA JESUS FERNANDEZ HIDALGO|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|2|1|37|36|37|224|230|216|4|14|-11|-4|-15|-20|0|0|0|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|408|1|ESCUELA PEDRO LEON GALLO|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|2|1|90|91|93|221|243|241|-19|-5|-9|-7|-2|5|-1|0|0|-1|0|1|||||||0|20200807|final20200811v2
2019|8b|410|3|ESCUELA JOSE MANSO DE VELASCO|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|2|1|57|56|59|217|216|223|-6|6|-2|-11|-29|-13|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|411|1|ESCUELA LAS CANTERAS|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|2|1|36|38|39|219|223|226|2|6|4|-9|-22|-10|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|413|8|ESCUELA LAS BRISAS|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|1|1|19|18|20|203|203|217|6|-6|20|-19|-31|-14|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|415|4|LICEO DE MÚSICA DE COPIAPÓ HUGO GARRIDO|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|4|1|87|87|87|276|284|292|6|10|0|20|1|26|0|0|0|1|0|1|||||||0|20200807|final20200811v2
2019|8b|416|2|ESCUELA ABRAHAM SEPULVEDA PIZARRO|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|3|1|69|68|69|219|236|241|-16|-11|5|-23|-27|-10|-1|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|417|0|COLEGIO BUEN PASTOR|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|3|1|50|51|54|229|234|231|-25|-18||-13|-29|-20|-1|-1||-1|-1|-1||||||3|0|20200807|final20200811v2
2019|8b|418|9|ESCUELA ISABEL PENA MORALES|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|3|1|73|73|77|215|239|226|-36|-18|-15|-27|-24|-25|-1|-1|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|419|7|ESCUELA HERNAN MARQUEZ HUERTA|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|2|1|70|66|71|200|218|220|-15|12|-5|-28|-27|-16|-1|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|420|0|LICEO FERNANDO ARIZTÍA RUIZ|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|2|1|56|58|60|209|220|229|7|10|23|-19|-25|-7|0|0|1|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|421|9|ESCUELA BRUNO ZAVALA FREDES|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|3|1|79|79|82|227|246|229|-12|1|-14|-15|-17|-22|-1|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|423|5|ESCUELA SAN PEDRO|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|1|2|17|19|19|208|224|213|-24|-9|-18|-14|-10|-18|-1|0|0|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|427|8|ESCUELA LUIS CRUZ MARTINEZ|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|2|1|2|1|33|32|34|221|244|234|-13|14|-16|-7|-1|-2|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|429|4|LICEO CATOLICO ATACAMA|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|3|2|4|1|132|134|138|247|271|256|-17|-19|-24|-9|-12|-10|-1|-1|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|430|8|LICEO POLITECNICO BELEN|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|3|2|3|1|71|70|73|231|231|231|-16|-1|-19|-11|-32|-20|-1|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|431|6|LICEO SAGRADO CORAZON|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|3|2|3|1|59|60|60|267|269|261|2|-2|-15|25|6|10|0|0|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|433|2|COLEGIO ADVENTISTA DE COPIAPO|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|3|2|3|1|78|78|81|231|252|230|-15|-7|-34|-11|-11|-21|-1|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|434|0|ESCUELA SAN VICENTE DE PAUL|3|DE ATACAMA|31|COPIA|3101|COPIA|31|Copia|3|2|3|1|67|71|71|223|240|239|-15|0|-11|-19|-23|-12|-1|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|440|5|COLEGIO PARROQUIAL PADRE NEGRO|3|DE ATACAMA|31|COPIA|3102|CALDE|31|Copia|3|2|3|1|82|83|83|249|265|257|0|8|-5|7|2|6|0|0|0|1|0|1|||||||0|20200807|final20200811v2
2019|8b|441|3|ESCUELA DE CONCENTRACION|3|DE ATACAMA|31|COPIA|3103|TIERR|31|Copia|2|1|1|1|10|10|10|210|214|213|-2|12|-17|-12|-20|-18|0|0|0|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|442|1|ESCUELA VICTOR MANUEL SANCHEZ CABANAS|3|DE ATACAMA|31|COPIA|3103|TIERR|31|Copia|2|1|2|1|30|31|31|237|221|252|23|12|41|9|-24|16|1|0|1|1|-1|1|||||||0|20200807|final20200811v2
2019|8b|444|8|ESCUELA LUIS URIBE ORREGO|3|DE ATACAMA|31|COPIA|3103|TIERR|31|Copia|2|1|2|1|52|52|52|220|220|222|12|7|-14|-8|-25|-14|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|450|2|ESCUELA HERMANOS CARRERA|3|DE ATACAMA|33|HUASC|3301|VALLE|32|Huasc|6|1|2|1|13|13|13|228|232|221|6|16|-1|0|-13|-15|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|452|9|ESCUELA GABRIELA MISTRAL|3|DE ATACAMA|33|HUASC|3301|VALLE|32|Huasc|6|1|2|1|28|26|28|231|253|226|-6|6|-16|3|8|-10|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|453|7|ESCUELA IGNACIO CARRERA PINTO|3|DE ATACAMA|33|HUASC|3301|VALLE|32|Huasc|6|1|3|1|62|64|64|229|249|233|-16|11|-4|-13|-14|-18|-1|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|454|5|ESCUELA GREGORIO CASTILLO MARÍN|3|DE ATACAMA|33|HUASC|3301|VALLE|32|Huasc|6|1|2|1|55|59|60|230|228|231|6|-1|0|2|-17|-5|0|0|0|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|455|3|ESCUELA REPUBLICA DE LOS E.E.U.U.|3|DE ATACAMA|33|HUASC|3301|VALLE|32|Huasc|6|1|3|1|23|23|23|226|266|234|-15|16|-10|-16|3|-17|0|0|0|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|458|8|ESCUELA ARTURO PEREZ CANTO|3|DE ATACAMA|33|HUASC|3301|VALLE|32|Huasc|6|1|2|1|17|17|18|255|239|245|3|-8|15|27|-6|9|0|0|0|1|0|0|||||||0|20200807|final20200811v2
2019|8b|459|6|ESCUELA BASICA ESPANA|3|DE ATACAMA|33|HUASC|3301|VALLE|32|Huasc|6|1|2|1|51|51|52|219|218|214|12|5|-9|-9|-27|-22|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|461|8|ESCUELA LUIS CRUZ MARTINEZ|3|DE ATACAMA|33|HUASC|3301|VALLE|32|Huasc|6|1|2|1|21|22|22|208|231|230|-16|-6|-10|-20|-14|-6|0|0|0|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|462|6|ESCUELA JOSE CAROCA LAFLOR|3|DE ATACAMA|33|HUASC|3301|VALLE|32|Huasc|6|1|3|1|30|30|30|213|238|220|-19|6|-15|-29|-25|-31|-1|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|463|4|ESCUELA BASICA ROBERTO CUADRA ALQUINTA|3|DE ATACAMA|33|HUASC|3301|VALLE|32|Huasc|6|1|2|1|15|15|15|213|200|199|21|12|-35|-15|-45|-37|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|464|2|ESCUELA BASICA GUALBERTO KONG FERNANDEZ|3|DE ATACAMA|33|HUASC|3301|VALLE|32|Huasc|6|1|3|1|61|64|65|202|216|214|-25|-6|-17|-40|-47|-37|-1|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
